sample	p__Actinobacteria	p__Bacteroidetes	p__Cyanobacteria	p__Firmicutes	p__Fusobacteria	p__Proteobacteria	p__Synergistetes	p__TM7	p__Tenericutes	p__Verrucomicrobia	Other|Other	p__Actinobacteria|c__Actinobacteria	p__Actinobacteria|c__Coriobacteriia	p__Bacteroidetes|c__Bacteroidia	p__Bacteroidetes|c__Sphingobacteriia	p__Cyanobacteria|c__4C0d-2	p__Cyanobacteria|c__Chloroplast	p__Firmicutes|Other	p__Firmicutes|c__Bacilli	p__Firmicutes|c__Clostridia	p__Firmicutes|c__Erysipelotrichi	p__Fusobacteria|c__Fusobacteriia	p__Proteobacteria|c__Alphaproteobacteria	p__Proteobacteria|c__Betaproteobacteria	p__Proteobacteria|c__Deltaproteobacteria	p__Proteobacteria|c__Gammaproteobacteria	p__Synergistetes|c__Synergistia	p__TM7|c__TM7-3	p__Tenericutes|c__Mollicutes	p__Tenericutes|c__RF3	p__Verrucomicrobia|c__Opitutae	p__Verrucomicrobia|c__Verrucomicrobiae	Other|Other|Other	p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales	p__Cyanobacteria|c__4C0d-2|o__YS2	p__Cyanobacteria|c__Chloroplast|o__Streptophyta	p__Firmicutes|Other|Other	p__Firmicutes|c__Bacilli|Other	p__Firmicutes|c__Bacilli|o__Bacillales	p__Firmicutes|c__Bacilli|o__Gemellales	p__Firmicutes|c__Bacilli|o__Lactobacillales	p__Firmicutes|c__Bacilli|o__Turicibacterales	p__Firmicutes|c__Clostridia|Other	p__Firmicutes|c__Clostridia|o__	p__Firmicutes|c__Clostridia|o__Clostridiales	p__Firmicutes|c__Clostridia|o__SHA-98	p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales	p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	p__Proteobacteria|c__Alphaproteobacteria|o__RF32	p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales	p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales	p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales	p__Proteobacteria|c__Betaproteobacteria|o__	p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	p__Proteobacteria|c__Gammaproteobacteria|Other	p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales	p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales	p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales	p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales	p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	p__Synergistetes|c__Synergistia|o__Synergistales	p__TM7|c__TM7-3|o__	p__Tenericutes|c__Mollicutes|o__Anaeroplasmatales	p__Tenericutes|c__Mollicutes|o__RF39	p__Tenericutes|c__RF3|o__ML615J-28	p__Verrucomicrobia|c__Opitutae|o__[Cerasicoccales]	p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	Other|Other|Other|Other	p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|Other	p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae	p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae	p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae	p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|Other	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__RF16	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__S24-7	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Barnesiellaceae]	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Odoribacteraceae]	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Paraprevotellaceae]	p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae	p__Cyanobacteria|c__4C0d-2|o__YS2|f__	p__Cyanobacteria|c__Chloroplast|o__Streptophyta|f__	p__Firmicutes|Other|Other|Other	p__Firmicutes|c__Bacilli|Other|Other	p__Firmicutes|c__Bacilli|o__Bacillales|Other	p__Firmicutes|c__Bacilli|o__Bacillales|f__Listeriaceae	p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae	p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	p__Firmicutes|c__Bacilli|o__Gemellales|Other	p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae	p__Firmicutes|c__Bacilli|o__Lactobacillales|Other	p__Firmicutes|c__Bacilli|o__Lactobacillales|f__	p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae	p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	p__Firmicutes|c__Bacilli|o__Turicibacterales|f__Turicibacteraceae	p__Firmicutes|c__Clostridia|Other|Other	p__Firmicutes|c__Clostridia|o__|f__	p__Firmicutes|c__Clostridia|o__Clostridiales|Other	p__Firmicutes|c__Clostridia|o__Clostridiales|f__	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Caldicoprobacteraceae	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae	p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Mogibacteriaceae]	p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae]	p__Firmicutes|c__Clostridia|o__SHA-98|f__	p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae	p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae	p__Proteobacteria|c__Alphaproteobacteria|o__RF32|f__	p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae	p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__mitochondria	p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae	p__Proteobacteria|c__Betaproteobacteria|o__|f__	p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae	p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae	p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae	p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	p__Proteobacteria|c__Gammaproteobacteria|Other|Other	p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae	p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae	p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Ferrimonadaceae	p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae	p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae	p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oleiphilaceae	p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae	p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae	p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae	p__Synergistetes|c__Synergistia|o__Synergistales|f__Dethiosulfovibrionaceae	p__TM7|c__TM7-3|o__|f__	p__Tenericutes|c__Mollicutes|o__Anaeroplasmatales|f__Anaeroplasmataceae	p__Tenericutes|c__Mollicutes|o__RF39|f__	p__Tenericutes|c__RF3|o__ML615J-28|f__	p__Verrucomicrobia|c__Opitutae|o__[Cerasicoccales]|f__[Cerasicoccaceae]	p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	Other|Other|Other|Other|Other	p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|Other|Other	p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces	p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae|g__Corynebacterium	p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Arthrobacter	p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae|g__Rothia	p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium	p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Scardovia	p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__	p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Adlercreutzia	p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium	p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella	p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Slackia	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|Other|Other	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__|g__	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|Other	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__5-7N15	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|Other	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Dysgonomonas	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__RF16|g__	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|Other	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__AF12	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__S24-7|g__	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Barnesiellaceae]|g__	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Odoribacteraceae]|g__Butyricimonas	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Odoribacteraceae]|g__Odoribacter	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Paraprevotellaceae]|g__Paraprevotella	p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__[Paraprevotellaceae]|g__[Prevotella]	p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Sphingobacterium	p__Cyanobacteria|c__4C0d-2|o__YS2|f__|g__	p__Cyanobacteria|c__Chloroplast|o__Streptophyta|f__|g__	p__Firmicutes|Other|Other|Other|Other	p__Firmicutes|c__Bacilli|Other|Other|Other	p__Firmicutes|c__Bacilli|o__Bacillales|Other|Other	p__Firmicutes|c__Bacilli|o__Bacillales|f__Listeriaceae|g__Listeria	p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__	p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Rummeliibacillus	p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus	p__Firmicutes|c__Bacilli|o__Gemellales|Other|Other	p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae|Other	p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae|g__	p__Firmicutes|c__Bacilli|o__Gemellales|f__Gemellaceae|g__Gemella	p__Firmicutes|c__Bacilli|o__Lactobacillales|Other|Other	p__Firmicutes|c__Bacilli|o__Lactobacillales|f__|g__	p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|Other	p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella	p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|Other	p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__	p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus	p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Melissococcus	p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Vagococcus	p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus	p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|Other	p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|Other	p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__	p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus	p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	p__Firmicutes|c__Bacilli|o__Turicibacterales|f__Turicibacteraceae|g__Turicibacter	p__Firmicutes|c__Clostridia|Other|Other|Other	p__Firmicutes|c__Clostridia|o__|f__|g__	p__Firmicutes|c__Clostridia|o__Clostridiales|Other|Other	p__Firmicutes|c__Clostridia|o__Clostridiales|f__|g__	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Caldicoprobacteraceae|g__Caldicoprobacter	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Christensenellaceae|g__	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|Other	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__SMB53	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|Other	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Epulopiscium	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnobacterium	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Oribacterium	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__[Ruminococcus]	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|Other	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Oscillospira	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|Other	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Acidaminococcus	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Dialister	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Megamonas	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Megasphaera	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Mitsuokella	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Phascolarctobacterium	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Selenomonas	p__Firmicutes|c__Clostridia|o__Clostridiales|f__Veillonellaceae|g__Veillonella	p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Mogibacteriaceae]|Other	p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Mogibacteriaceae]|g__	p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Mogibacteriaceae]|g__Mogibacterium	p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae]|g__Finegoldia	p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae]|g__Parvimonas	p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae]|g__Peptoniphilus	p__Firmicutes|c__Clostridia|o__Clostridiales|f__[Tissierellaceae]|g__WAL_1855D	p__Firmicutes|c__Clostridia|o__SHA-98|f__|g__	p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|Other	p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__	p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Bulleidia	p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium	p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__[Eubacterium]	p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__cc_115	p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium	p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Leptotrichia	p__Proteobacteria|c__Alphaproteobacteria|o__RF32|f__|g__	p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__	p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__mitochondria|Other	p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas	p__Proteobacteria|c__Betaproteobacteria|o__|f__|g__	p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Sutterella	p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Lautropia	p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__	p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria	p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__	p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila	p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio	p__Proteobacteria|c__Gammaproteobacteria|Other|Other|Other	p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__	p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinivibrio	p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Ferrimonadaceae|g__Ferrimonas	p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella	p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae|g__Cardiobacterium	p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|Other	p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__	p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter	p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter	p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Erwinia	p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Gluconacetobacter	p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella	p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Plesiomonas	p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Proteus	p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Serratia	p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Shigella	p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Trabulsiella	p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oleiphilaceae|g__	p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter	p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus	p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter	p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__	p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Photobacterium	p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio	p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas	p__Synergistetes|c__Synergistia|o__Synergistales|f__Dethiosulfovibrionaceae|g__Pyramidobacter	p__TM7|c__TM7-3|o__|f__|g__	p__Tenericutes|c__Mollicutes|o__Anaeroplasmatales|f__Anaeroplasmataceae|g__Anaeroplasma	p__Tenericutes|c__Mollicutes|o__RF39|f__|g__	p__Tenericutes|c__RF3|o__ML615J-28|f__|g__	p__Verrucomicrobia|c__Opitutae|o__[Cerasicoccales]|f__[Cerasicoccaceae]|g__	p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia
1	0.000905495	0.003955583	0.000142973	0.985845685	0.0000953	0.009007292	0	0.0000477	0	0	0	0.000762522	0.000142973	0.003955583	0	0	0.000142973	0.000285946	0.963541915	0.021731878	0.000285946	0.0000953	0.0000477	0.000714864	0	0.00824477	0	0.0000477	0	0	0	0	0	0.000762522	0	0.000142973	0.003955583	0	0	0.000142973	0.000285946	0.000857837	0.00362198	0.000285946	0.958728494	0.0000477	0	0	0.021731878	0	0.000285946	0.0000953	0	0	0.0000477	0	0	0.000714864	0	0	0.0000477	0	0.000571892	0	0.007291617	0	0.000285946	0	0.0000477	0	0	0.0000477	0	0	0	0	0	0	0	0.000428919	0	0.000333603	0	0	0.000142973	0	0	0.003907925	0	0.0000477	0	0	0	0	0	0	0	0	0.000142973	0.000285946	0.000857837	0.00362198	0	0	0	0	0.000285946	0.005337654	0	0	0.0000477	0.00100081	0.55382929	0	0.398513082	0.0000477	0	0	0.001048468	0.000381261	0	0	0.010579993	0.008197112	0.0000953	0.000714864	0.000714864	0	0	0	0.000285946	0.0000953	0	0	0	0.0000477	0	0	0.000714864	0	0	0	0.0000477	0	0	0.000571892	0	0	0.007291617	0	0.000285946	0	0.0000477	0	0	0.0000477	0	0	0	0	0	0	0	0.000428919	0	0	0.000333603	0	0	0	0	0.0000477	0	0.0000953	0	0	0	0	0	0	0.003907925	0	0	0	0.0000477	0	0	0	0	0	0	0	0	0	0	0	0	0.000142973	0.000285946	0.000857837	0.00362198	0	0	0	0	0	0	0.000190631	0.0000953	0.005337654	0	0	0.0000477	0.0000477	0	0.000953153	0	0	0.553686317	0.000142973	0	0.000524234	0.0000477	0	0.39794119	0.0000477	0	0	0.001048468	0.000381261	0	0	0.000714864	0.004336844	0.005528285	0	0.001953963	0.001096125	0	0.0000953	0	0	0	0	0.000381261	0	0	0.004670448	0	0.0000953	0	0.000524234	0	0.000142973	0	0.0000477	0	0.000333603	0	0	0	0	0	0	0	0.000381261	0	0	0	0	0	0	0	0	0	0.000238288	0	0	0	0.0000477	0	0.0000953	0	0	0	0.0000477	0	0	0.000714864	0	0	0	0	0	0	0.0000477	0	0	0.000571892	0	0	0.0000953	0.007196302	0	0	0	0	0	0	0	0	0	0	0	0	0.000285946	0	0	0	0.0000477	0	0	0.0000477	0	0	0	0	0
